staging_mode,batch_size,context_length,decode_step,decode_position,layer_id,layer_type,elapsed_ms
dequant,8,2048,7,2059,15,mamba,0.6901760101318359
dequant,8,2048,7,2059,16,mlp,0.3758080005645752
dequant,8,2048,7,2059,17,mamba,1.0045440196990967
dequant,8,2048,7,2059,18,attention,1.7285120487213135
dequant,8,2048,7,2059,19,mlp,0.6840320229530334
dequant,8,2048,7,2059,20,mamba,0.7096319794654846
dequant,8,2048,7,2059,21,mlp,0.3891200125217438
dequant,8,2048,7,2059,22,mamba,0.7004160284996033
dequant,8,2048,7,2059,23,mlp,0.3840000033378601
dequant,8,2048,7,2059,24,mamba,0.6983680129051208
dequant,8,2048,7,2059,25,mlp,0.37990400195121765
dequant,8,2048,7,2059,26,mamba,0.7024639844894409
dequant,8,2048,7,2059,27,mlp,0.38604798913002014
dequant,8,2048,7,2059,28,mamba,0.7065600156784058
dequant,8,2048,7,2059,29,attention,1.6885759830474854
dequant,8,2048,7,2059,30,mlp,0.6840320229530334
dequant,8,2048,7,2059,31,mamba,0.6963199973106384
dequant,8,2048,7,2059,32,mlp,0.3819519877433777
dequant,8,2048,7,2059,33,mamba,0.7004160284996033
dequant,8,2048,7,2059,34,mlp,0.38809600472450256
dequant,8,2048,7,2059,35,mamba,0.6912000179290771
dequant,8,2048,7,2059,36,mlp,0.3819519877433777
dequant,8,2048,7,2059,37,mamba,0.6840320229530334
dequant,8,2048,7,2059,38,mlp,0.38604798913002014
dequant,8,2048,7,2059,39,mamba,0.6860799789428711
dequant,8,2048,7,2059,40,attention,1.6855039596557617
dequant,8,2048,7,2059,41,mlp,0.2826240062713623
dequant,8,2048,7,2059,42,mamba,0.7147520184516907
dequant,8,2048,7,2059,43,mlp,0.3840000033378601
dequant,8,2048,7,2059,44,mamba,0.6952959895133972
dequant,8,2048,7,2059,45,mlp,0.37785598635673523
dequant,8,2048,7,2059,46,mamba,0.6932479739189148
dequant,8,2048,7,2059,47,mlp,0.3819519877433777
dequant,8,2048,7,2059,48,mamba,0.6963199973106384
dequant,8,2048,7,2059,49,mlp,0.38707199692726135
dequant,8,2048,7,2059,50,mamba,0.711679995059967
dequant,8,2048,7,2059,51,mlp,0.3829759955406189
dequant,8,2048,8,2060,0,mamba,0.8744959831237793
dequant,8,2048,8,2060,1,mlp,0.392192006111145
dequant,8,2048,8,2060,2,mamba,0.7249919772148132
dequant,8,2048,8,2060,3,mlp,0.3840000033378601
dequant,8,2048,8,2060,4,mamba,0.707584023475647
dequant,8,2048,8,2060,5,mlp,0.38092800974845886
dequant,8,2048,8,2060,6,mamba,0.7004160284996033
dequant,8,2048,8,2060,7,attention,1.7059839963912964
dequant,8,2048,8,2060,8,mlp,0.6809599995613098
dequant,8,2048,8,2060,9,mamba,0.7045120000839233
dequant,8,2048,8,2060,10,mlp,0.38809600472450256
dequant,8,2048,8,2060,11,mamba,0.7157760262489319
dequant,8,2048,8,2060,12,mlp,0.3840000033378601
dequant,8,2048,8,2060,13,mamba,0.7034879922866821
dequant,8,2048,8,2060,14,mlp,0.3819519877433777
dequant,8,2048,8,2060,15,mamba,0.6973440051078796
dequant,8,2048,8,2060,16,mlp,0.37887999415397644
dequant,8,2048,8,2060,17,mamba,0.7024639844894409
dequant,8,2048,8,2060,18,attention,1.6998399496078491
dequant,8,2048,8,2060,19,mlp,0.6840320229530334
dequant,8,2048,8,2060,20,mamba,0.7188479900360107
dequant,8,2048,8,2060,21,mlp,0.3819519877433777
dequant,8,2048,8,2060,22,mamba,0.6993920207023621
dequant,8,2048,8,2060,23,mlp,0.37990400195121765
dequant,8,2048,8,2060,24,mamba,0.6993920207023621
dequant,8,2048,8,2060,25,mlp,0.39423999190330505
dequant,8,2048,8,2060,26,mamba,0.6983680129051208
dequant,8,2048,8,2060,27,mlp,0.39321601390838623
dequant,8,2048,8,2060,28,mamba,0.6912000179290771
dequant,8,2048,8,2060,29,attention,1.6947200298309326
dequant,8,2048,8,2060,30,mlp,0.6830080151557922
dequant,8,2048,8,2060,31,mamba,0.7249919772148132
dequant,8,2048,8,2060,32,mlp,0.3840000033378601
dequant,8,2048,8,2060,33,mamba,0.7813119888305664
dequant,8,2048,8,2060,34,mlp,0.3891200125217438
dequant,8,2048,8,2060,35,mamba,0.7229440212249756
dequant,8,2048,8,2060,36,mlp,0.3840000033378601
dequant,8,2048,8,2060,37,mamba,0.7034879922866821
dequant,8,2048,8,2060,38,mlp,0.3819519877433777
dequant,8,2048,8,2060,39,mamba,0.6973440051078796
dequant,8,2048,8,2060,40,attention,1.7151999473571777
dequant,8,2048,8,2060,41,mlp,0.2836480140686035
dequant,8,2048,8,2060,42,mamba,0.7157760262489319
dequant,8,2048,8,2060,43,mlp,0.38092800974845886
dequant,8,2048,8,2060,44,mamba,0.694271981716156
dequant,8,2048,8,2060,45,mlp,0.37887999415397644
dequant,8,2048,8,2060,46,mamba,0.7127040028572083
dequant,8,2048,8,2060,47,mlp,0.3850240111351013
dequant,8,2048,8,2060,48,mamba,0.6983680129051208
dequant,8,2048,8,2060,49,mlp,0.38707199692726135
dequant,8,2048,8,2060,50,mamba,0.6901760101318359
dequant,8,2048,8,2060,51,mlp,0.3840000033378601
dequant,8,2048,9,2061,0,mamba,0.8733440041542053
dequant,8,2048,9,2061,1,mlp,0.3911679983139038
dequant,8,2048,9,2061,2,mamba,0.7311360239982605
dequant,8,2048,9,2061,3,mlp,0.3850240111351013
dequant,8,2048,9,2061,4,mamba,0.7045120000839233
dequant,8,2048,9,2061,5,mlp,0.38092800974845886
dequant,8,2048,9,2061,6,mamba,0.7106559872627258
dequant,8,2048,9,2061,7,attention,1.698815941810608
dequant,8,2048,9,2061,8,mlp,0.681984007358551
dequant,8,2048,9,2061,9,mamba,0.7014399766921997
dequant,8,2048,9,2061,10,mlp,0.38707199692726135
dequant,8,2048,9,2061,11,mamba,0.6963199973106384
dequant,8,2048,9,2061,12,mlp,0.3983359932899475
dequant,8,2048,9,2061,13,mamba,0.7086079716682434
dequant,8,2048,9,2061,14,mlp,0.38092800974845886
dequant,8,2048,9,2061,15,mamba,0.7024639844894409
dequant,8,2048,9,2061,16,mlp,0.37887999415397644
dequant,8,2048,9,2061,17,mamba,0.6881279945373535
dequant,8,2048,9,2061,18,attention,1.6885759830474854
dequant,8,2048,9,2061,19,mlp,0.6860799789428711
dequant,8,2048,9,2061,20,mamba,0.7249919772148132
dequant,8,2048,9,2061,21,mlp,0.3850240111351013
dequant,8,2048,9,2061,22,mamba,0.6963199973106384
dequant,8,2048,9,2061,23,mlp,0.38092800974845886
dequant,8,2048,9,2061,24,mamba,0.6881279945373535
dequant,8,2048,9,2061,25,mlp,0.3819519877433777
dequant,8,2048,9,2061,26,mamba,0.7014399766921997
dequant,8,2048,9,2061,27,mlp,0.38707199692726135
dequant,8,2048,9,2061,28,mamba,0.6952959895133972
dequant,8,2048,9,2061,29,attention,1.696768045425415
dequant,8,2048,9,2061,30,mlp,0.6840320229530334
dequant,8,2048,9,2061,31,mamba,0.7055360078811646
dequant,8,2048,9,2061,32,mlp,0.3901439905166626
dequant,8,2048,9,2061,33,mamba,0.6993920207023621
dequant,8,2048,9,2061,34,mlp,0.3829759955406189
dequant,8,2048,9,2061,35,mamba,0.7004160284996033
dequant,8,2048,9,2061,36,mlp,0.37785598635673523
dequant,8,2048,9,2061,37,mamba,0.6912000179290771
dequant,8,2048,9,2061,38,mlp,0.37887999415397644
dequant,8,2048,9,2061,39,mamba,0.6922240257263184
dequant,8,2048,9,2061,40,attention,1.70905601978302
dequant,8,2048,9,2061,41,mlp,0.28467199206352234
dequant,8,2048,9,2061,42,mamba,0.7127040028572083
dequant,8,2048,9,2061,43,mlp,0.38092800974845886
dequant,8,2048,9,2061,44,mamba,0.6952959895133972
dequant,8,2048,9,2061,45,mlp,0.37990400195121765
dequant,8,2048,9,2061,46,mamba,0.7065600156784058
dequant,8,2048,9,2061,47,mlp,0.38092800974845886
dequant,8,2048,9,2061,48,mamba,0.7055360078811646
dequant,8,2048,9,2061,49,mlp,0.37887999415397644
dequant,8,2048,9,2061,50,mamba,0.6881279945373535
dequant,8,2048,9,2061,51,mlp,0.37887999415397644
dequant,8,2048,10,2062,0,mamba,0.9113280177116394
dequant,8,2048,10,2062,1,mlp,0.39423999190330505
dequant,8,2048,10,2062,2,mamba,0.7167999744415283
dequant,8,2048,10,2062,3,mlp,0.3850240111351013
dequant,8,2048,10,2062,4,mamba,0.7096319794654846
dequant,8,2048,10,2062,5,mlp,0.38092800974845886
dequant,8,2048,10,2062,6,mamba,0.7045120000839233
dequant,8,2048,10,2062,7,attention,1.6844799518585205
dequant,8,2048,10,2062,8,mlp,0.6840320229530334
dequant,8,2048,10,2062,9,mamba,0.7219200134277344
dequant,8,2048,10,2062,10,mlp,0.3819519877433777
dequant,8,2048,10,2062,11,mamba,0.6973440051078796
dequant,8,2048,10,2062,12,mlp,0.3829759955406189
dequant,8,2048,10,2062,13,mamba,0.694271981716156
dequant,8,2048,10,2062,14,mlp,0.3819519877433777
dequant,8,2048,10,2062,15,mamba,0.711679995059967
dequant,8,2048,10,2062,16,mlp,0.37990400195121765
dequant,8,2048,10,2062,17,mamba,0.6932479739189148
dequant,8,2048,10,2062,18,attention,1.7100800275802612
dequant,8,2048,10,2062,19,mlp,0.6850559711456299
dequant,8,2048,10,2062,20,mamba,0.7106559872627258
dequant,8,2048,10,2062,21,mlp,0.3840000033378601
dequant,8,2048,10,2062,22,mamba,0.7024639844894409
dequant,8,2048,10,2062,23,mlp,0.3829759955406189
dequant,8,2048,10,2062,24,mamba,0.7188479900360107
dequant,8,2048,10,2062,25,mlp,0.38809600472450256
dequant,8,2048,10,2062,26,mamba,0.6963199973106384
dequant,8,2048,10,2062,27,mlp,0.3819519877433777
dequant,8,2048,10,2062,28,mamba,0.6973440051078796
dequant,8,2048,10,2062,29,attention,1.6998399496078491
dequant,8,2048,10,2062,30,mlp,0.6850559711456299
dequant,8,2048,10,2062,31,mamba,0.7137280106544495
dequant,8,2048,10,2062,32,mlp,0.3840000033378601
dequant,8,2048,10,2062,33,mamba,0.6983680129051208
dequant,8,2048,10,2062,34,mlp,0.3850240111351013
dequant,8,2048,10,2062,35,mamba,0.7127040028572083
dequant,8,2048,10,2062,36,mlp,0.3891200125217438
dequant,8,2048,10,2062,37,mamba,0.6983680129051208
dequant,8,2048,10,2062,38,mlp,0.3901439905166626
dequant,8,2048,10,2062,39,mamba,0.6973440051078796
dequant,8,2048,10,2062,40,attention,1.7049599885940552
dequant,8,2048,10,2062,41,mlp,0.2826240062713623
dequant,8,2048,10,2062,42,mamba,0.7178239822387695
dequant,8,2048,10,2062,43,mlp,0.38809600472450256
dequant,8,2048,10,2062,44,mamba,0.694271981716156
dequant,8,2048,10,2062,45,mlp,0.38604798913002014
dequant,8,2048,10,2062,46,mamba,0.6891520023345947
dequant,8,2048,10,2062,47,mlp,0.3819519877433777
dequant,8,2048,10,2062,48,mamba,0.7127040028572083
dequant,8,2048,10,2062,49,mlp,0.37990400195121765
dequant,8,2048,10,2062,50,mamba,0.7127040028572083
dequant,8,2048,10,2062,51,mlp,0.37990400195121765
dequant,8,2048,11,2063,0,mamba,0.8569279909133911
dequant,8,2048,11,2063,1,mlp,0.39321601390838623
dequant,8,2048,11,2063,2,mamba,0.7106559872627258
dequant,8,2048,11,2063,3,mlp,0.3840000033378601
dequant,8,2048,11,2063,4,mamba,0.6973440051078796
dequant,8,2048,11,2063,5,mlp,0.3911679983139038
dequant,8,2048,11,2063,6,mamba,0.6993920207023621
dequant,8,2048,11,2063,7,attention,1.714176058769226
dequant,8,2048,11,2063,8,mlp,0.6809599995613098
dequant,8,2048,11,2063,9,mamba,0.7188479900360107
dequant,8,2048,11,2063,10,mlp,0.3829759955406189
dequant,8,2048,11,2063,11,mamba,0.7086079716682434
dequant,8,2048,11,2063,12,mlp,0.3819519877433777
dequant,8,2048,11,2063,13,mamba,0.7014399766921997
dequant,8,2048,11,2063,14,mlp,0.3840000033378601
dequant,8,2048,11,2063,15,mamba,0.766975998878479
dequant,8,2048,11,2063,16,mlp,0.37990400195121765
dequant,8,2048,11,2063,17,mamba,0.6973440051078796
dequant,8,2048,11,2063,18,attention,1.7049599885940552
dequant,8,2048,11,2063,19,mlp,0.6840320229530334
dequant,8,2048,11,2063,20,mamba,0.7157760262489319
dequant,8,2048,11,2063,21,mlp,0.3829759955406189
dequant,8,2048,11,2063,22,mamba,0.7014399766921997
dequant,8,2048,11,2063,23,mlp,0.38604798913002014
dequant,8,2048,11,2063,24,mamba,0.6871039867401123
dequant,8,2048,11,2063,25,mlp,0.3819519877433777
dequant,8,2048,11,2063,26,mamba,0.7034879922866821
dequant,8,2048,11,2063,27,mlp,0.3850240111351013
dequant,8,2048,11,2063,28,mamba,0.7024639844894409
dequant,8,2048,11,2063,29,attention,1.7121280431747437
dequant,8,2048,11,2063,30,mlp,0.6830080151557922
dequant,8,2048,11,2063,31,mamba,0.7157760262489319
dequant,8,2048,11,2063,32,mlp,0.38707199692726135
dequant,8,2048,11,2063,33,mamba,0.711679995059967
dequant,8,2048,11,2063,34,mlp,0.3829759955406189
dequant,8,2048,11,2063,35,mamba,0.6901760101318359
dequant,8,2048,11,2063,36,mlp,0.38092800974845886
dequant,8,2048,11,2063,37,mamba,0.6932479739189148
dequant,8,2048,11,2063,38,mlp,0.38092800974845886
dequant,8,2048,11,2063,39,mamba,0.6983680129051208
dequant,8,2048,11,2063,40,attention,1.714176058769226
dequant,8,2048,11,2063,41,mlp,0.2836480140686035
dequant,8,2048,11,2063,42,mamba,0.6993920207023621
dequant,8,2048,11,2063,43,mlp,0.3840000033378601
dequant,8,2048,11,2063,44,mamba,0.7034879922866821
dequant,8,2048,11,2063,45,mlp,0.37990400195121765
dequant,8,2048,11,2063,46,mamba,0.6871039867401123
dequant,8,2048,11,2063,47,mlp,0.37887999415397644
dequant,8,2048,11,2063,48,mamba,0.6983680129051208
dequant,8,2048,11,2063,49,mlp,0.3911679983139038
dequant,8,2048,11,2063,50,mamba,0.6891520023345947
dequant,8,2048,11,2063,51,mlp,0.38809600472450256
dequant,8,2048,12,2064,0,mamba,0.8768320083618164
dequant,8,2048,12,2064,1,mlp,0.3911679983139038
dequant,8,2048,12,2064,2,mamba,0.7352319955825806
dequant,8,2048,12,2064,3,mlp,0.38604798913002014
dequant,8,2048,12,2064,4,mamba,0.719871997833252
dequant,8,2048,12,2064,5,mlp,0.38092800974845886
dequant,8,2048,12,2064,6,mamba,0.6932479739189148
dequant,8,2048,12,2064,7,attention,1.716223955154419
dequant,8,2048,12,2064,8,mlp,0.6830080151557922
dequant,8,2048,12,2064,9,mamba,0.7106559872627258
dequant,8,2048,12,2064,10,mlp,0.3901439905166626
dequant,8,2048,12,2064,11,mamba,0.7014399766921997
dequant,8,2048,12,2064,12,mlp,0.38604798913002014
dequant,8,2048,12,2064,13,mamba,0.711679995059967
dequant,8,2048,12,2064,14,mlp,0.38809600472450256
dequant,8,2048,12,2064,15,mamba,0.7065600156784058
dequant,8,2048,12,2064,16,mlp,0.3819519877433777
dequant,8,2048,12,2064,17,mamba,0.6952959895133972
dequant,8,2048,12,2064,18,attention,1.7121280431747437
dequant,8,2048,12,2064,19,mlp,0.6850559711456299
dequant,8,2048,12,2064,20,mamba,0.7178239822387695
dequant,8,2048,12,2064,21,mlp,0.3850240111351013
dequant,8,2048,12,2064,22,mamba,0.7055360078811646
dequant,8,2048,12,2064,23,mlp,0.37990400195121765
dequant,8,2048,12,2064,24,mamba,0.6901760101318359
dequant,8,2048,12,2064,25,mlp,0.3829759955406189
dequant,8,2048,12,2064,26,mamba,0.7096319794654846
dequant,8,2048,12,2064,27,mlp,0.38707199692726135
dequant,8,2048,12,2064,28,mamba,0.6922240257263184
dequant,8,2048,12,2064,29,attention,1.7059839963912964
dequant,8,2048,12,2064,30,mlp,0.6850559711456299
dequant,8,2048,12,2064,31,mamba,0.7731199860572815
dequant,8,2048,12,2064,32,mlp,0.38707199692726135
dequant,8,2048,12,2064,33,mamba,0.707584023475647
dequant,8,2048,12,2064,34,mlp,0.3840000033378601
dequant,8,2048,12,2064,35,mamba,0.7004160284996033
dequant,8,2048,12,2064,36,mlp,0.38092800974845886
dequant,8,2048,12,2064,37,mamba,0.6983680129051208
dequant,8,2048,12,2064,38,mlp,0.38809600472450256
dequant,8,2048,12,2064,39,mamba,0.6973440051078796
dequant,8,2048,12,2064,40,attention,1.7131520509719849
dequant,8,2048,12,2064,41,mlp,0.2826240062713623
dequant,8,2048,12,2064,42,mamba,0.7219200134277344
dequant,8,2048,12,2064,43,mlp,0.38092800974845886
dequant,8,2048,12,2064,44,mamba,0.7004160284996033
dequant,8,2048,12,2064,45,mlp,0.37887999415397644
dequant,8,2048,12,2064,46,mamba,0.6922240257263184
dequant,8,2048,12,2064,47,mlp,0.37887999415397644
dequant,8,2048,12,2064,48,mamba,0.6983680129051208
dequant,8,2048,12,2064,49,mlp,0.38092800974845886
dequant,8,2048,12,2064,50,mamba,0.694271981716156
dequant,8,2048,12,2064,51,mlp,0.3819519877433777
dequant,8,2048,13,2065,0,mamba,0.8734400272369385
dequant,8,2048,13,2065,1,mlp,0.392192006111145
dequant,8,2048,13,2065,2,mamba,0.7321599721908569
dequant,8,2048,13,2065,3,mlp,0.3850240111351013
dequant,8,2048,13,2065,4,mamba,0.7219200134277344
dequant,8,2048,13,2065,5,mlp,0.3829759955406189
dequant,8,2048,13,2065,6,mamba,0.7055360078811646
dequant,8,2048,13,2065,7,attention,1.70905601978302
dequant,8,2048,13,2065,8,mlp,0.6830080151557922
dequant,8,2048,13,2065,9,mamba,0.6973440051078796
dequant,8,2048,13,2065,10,mlp,0.3840000033378601
dequant,8,2048,13,2065,11,mamba,0.7004160284996033
dequant,8,2048,13,2065,12,mlp,0.3911679983139038
dequant,8,2048,13,2065,13,mamba,0.6973440051078796
dequant,8,2048,13,2065,14,mlp,0.3891200125217438
dequant,8,2048,13,2065,15,mamba,0.6891520023345947
dequant,8,2048,13,2065,16,mlp,0.37887999415397644
dequant,8,2048,13,2065,17,mamba,0.6891520023345947
dequant,8,2048,13,2065,18,attention,1.70905601978302
dequant,8,2048,13,2065,19,mlp,0.6850559711456299
dequant,8,2048,13,2065,20,mamba,0.7208960056304932
dequant,8,2048,13,2065,21,mlp,0.3829759955406189
dequant,8,2048,13,2065,22,mamba,0.7055360078811646
dequant,8,2048,13,2065,23,mlp,0.3829759955406189
dequant,8,2048,13,2065,24,mamba,0.7178239822387695
dequant,8,2048,13,2065,25,mlp,0.3829759955406189
dequant,8,2048,13,2065,26,mamba,0.7014399766921997
dequant,8,2048,13,2065,27,mlp,0.38092800974845886
dequant,8,2048,13,2065,28,mamba,0.694271981716156
dequant,8,2048,13,2065,29,attention,1.7049599885940552
dequant,8,2048,13,2065,30,mlp,0.6830080151557922
dequant,8,2048,13,2065,31,mamba,0.711679995059967
dequant,8,2048,13,2065,32,mlp,0.3891200125217438
dequant,8,2048,13,2065,33,mamba,0.7004160284996033
dequant,8,2048,13,2065,34,mlp,0.3850240111351013
dequant,8,2048,13,2065,35,mamba,0.6963199973106384
dequant,8,2048,13,2065,36,mlp,0.37785598635673523
dequant,8,2048,13,2065,37,mamba,0.7024639844894409
dequant,8,2048,13,2065,38,mlp,0.3840000033378601
dequant,8,2048,13,2065,39,mamba,0.7055360078811646
dequant,8,2048,13,2065,40,attention,1.6875519752502441
dequant,8,2048,13,2065,41,mlp,0.2836480140686035
dequant,8,2048,13,2065,42,mamba,0.7188479900360107
dequant,8,2048,13,2065,43,mlp,0.38707199692726135
dequant,8,2048,13,2065,44,mamba,0.7045120000839233
dequant,8,2048,13,2065,45,mlp,0.37887999415397644
dequant,8,2048,13,2065,46,mamba,0.6973440051078796
dequant,8,2048,13,2065,47,mlp,0.37990400195121765
dequant,8,2048,13,2065,48,mamba,0.694271981716156
dequant,8,2048,13,2065,49,mlp,0.3768320083618164
dequant,8,2048,13,2065,50,mamba,0.7639039754867554
dequant,8,2048,13,2065,51,mlp,0.3891200125217438
dequant,8,2048,14,2066,0,mamba,0.8583040237426758
dequant,8,2048,14,2066,1,mlp,0.3983359932899475
dequant,8,2048,14,2066,2,mamba,0.7249919772148132
dequant,8,2048,14,2066,3,mlp,0.3901439905166626
dequant,8,2048,14,2066,4,mamba,0.7188479900360107
dequant,8,2048,14,2066,5,mlp,0.3829759955406189
dequant,8,2048,14,2066,6,mamba,0.6983680129051208
dequant,8,2048,14,2066,7,attention,1.70905601978302
dequant,8,2048,14,2066,8,mlp,0.6830080151557922
dequant,8,2048,14,2066,9,mamba,0.7188479900360107
dequant,8,2048,14,2066,10,mlp,0.3819519877433777
dequant,8,2048,14,2066,11,mamba,0.6973440051078796
dequant,8,2048,14,2066,12,mlp,0.3829759955406189
dequant,8,2048,14,2066,13,mamba,0.6952959895133972
dequant,8,2048,14,2066,14,mlp,0.3819519877433777
dequant,8,2048,14,2066,15,mamba,0.694271981716156
dequant,8,2048,14,2066,16,mlp,0.38092800974845886
dequant,8,2048,14,2066,17,mamba,0.7024639844894409
dequant,8,2048,14,2066,18,attention,1.70905601978302
dequant,8,2048,14,2066,19,mlp,0.6850559711456299
dequant,8,2048,14,2066,20,mamba,0.7137280106544495
dequant,8,2048,14,2066,21,mlp,0.38809600472450256
dequant,8,2048,14,2066,22,mamba,0.7127040028572083
dequant,8,2048,14,2066,23,mlp,0.3829759955406189
dequant,8,2048,14,2066,24,mamba,0.6993920207023621
dequant,8,2048,14,2066,25,mlp,0.3829759955406189
dequant,8,2048,14,2066,26,mamba,0.6901760101318359
dequant,8,2048,14,2066,27,mlp,0.38092800974845886
dequant,8,2048,14,2066,28,mamba,0.694271981716156
dequant,8,2048,14,2066,29,attention,1.7131520509719849
dequant,8,2048,14,2066,30,mlp,0.6840320229530334
dequant,8,2048,14,2066,31,mamba,0.7137280106544495
dequant,8,2048,14,2066,32,mlp,0.3819519877433777
dequant,8,2048,14,2066,33,mamba,0.7014399766921997
dequant,8,2048,14,2066,34,mlp,0.3819519877433777
dequant,8,2048,14,2066,35,mamba,0.6922240257263184
dequant,8,2048,14,2066,36,mlp,0.3911679983139038
dequant,8,2048,14,2066,37,mamba,0.6973440051078796
dequant,8,2048,14,2066,38,mlp,0.38707199692726135
dequant,8,2048,14,2066,39,mamba,0.694271981716156
dequant,8,2048,14,2066,40,attention,1.6895999908447266
dequant,8,2048,14,2066,41,mlp,0.28569599986076355
dequant,8,2048,14,2066,42,mamba,0.707584023475647
dequant,8,2048,14,2066,43,mlp,0.3840000033378601
dequant,8,2048,14,2066,44,mamba,0.7065600156784058
dequant,8,2048,14,2066,45,mlp,0.38707199692726135
dequant,8,2048,14,2066,46,mamba,0.6983680129051208
dequant,8,2048,14,2066,47,mlp,0.3840000033378601
dequant,8,2048,14,2066,48,mamba,0.694271981716156
dequant,8,2048,14,2066,49,mlp,0.3768320083618164
dequant,8,2048,14,2066,50,mamba,0.6983680129051208
dequant,8,2048,14,2066,51,mlp,0.38604798913002014
dequant,8,2048,15,2067,0,mamba,0.8577600121498108
dequant,8,2048,15,2067,1,mlp,0.3891200125217438
dequant,8,2048,15,2067,2,mamba,0.7639039754867554
dequant,8,2048,15,2067,3,mlp,0.38604798913002014
dequant,8,2048,15,2067,4,mamba,0.7219200134277344
dequant,8,2048,15,2067,5,mlp,0.392192006111145
dequant,8,2048,15,2067,6,mamba,0.6973440051078796
dequant,8,2048,15,2067,7,attention,1.6977920532226562
dequant,8,2048,15,2067,8,mlp,0.6830080151557922
dequant,8,2048,15,2067,9,mamba,0.7229440212249756
dequant,8,2048,15,2067,10,mlp,0.3819519877433777
dequant,8,2048,15,2067,11,mamba,0.7034879922866821
dequant,8,2048,15,2067,12,mlp,0.3819519877433777
dequant,8,2048,15,2067,13,mamba,0.6973440051078796
dequant,8,2048,15,2067,14,mlp,0.3768320083618164
dequant,8,2048,15,2067,15,mamba,0.6952959895133972
dequant,8,2048,15,2067,16,mlp,0.37785598635673523
dequant,8,2048,15,2067,17,mamba,0.6871039867401123
dequant,8,2048,15,2067,18,attention,1.7254400253295898
dequant,8,2048,15,2067,19,mlp,0.6850559711456299
dequant,8,2048,15,2067,20,mamba,0.7086079716682434
dequant,8,2048,15,2067,21,mlp,0.3819519877433777
dequant,8,2048,15,2067,22,mamba,0.7024639844894409
dequant,8,2048,15,2067,23,mlp,0.3891200125217438
dequant,8,2048,15,2067,24,mamba,0.694271981716156
dequant,8,2048,15,2067,25,mlp,0.38809600472450256
dequant,8,2048,15,2067,26,mamba,0.6912000179290771
dequant,8,2048,15,2067,27,mlp,0.3840000033378601
dequant,8,2048,15,2067,28,mamba,0.7004160284996033
dequant,8,2048,15,2067,29,attention,1.6895999908447266
dequant,8,2048,15,2067,30,mlp,0.6850559711456299
dequant,8,2048,15,2067,31,mamba,0.7249919772148132
dequant,8,2048,15,2067,32,mlp,0.3829759955406189
dequant,8,2048,15,2067,33,mamba,0.7065600156784058
dequant,8,2048,15,2067,34,mlp,0.38092800974845886
dequant,8,2048,15,2067,35,mamba,0.7096319794654846
dequant,8,2048,15,2067,36,mlp,0.3840000033378601
dequant,8,2048,15,2067,37,mamba,0.7004160284996033
dequant,8,2048,15,2067,38,mlp,0.3840000033378601
dequant,8,2048,15,2067,39,mamba,0.6932479739189148
dequant,8,2048,15,2067,40,attention,1.7080320119857788
dequant,8,2048,15,2067,41,mlp,0.28672000765800476
dequant,8,2048,15,2067,42,mamba,0.719871997833252
dequant,8,2048,15,2067,43,mlp,0.3819519877433777
dequant,8,2048,15,2067,44,mamba,0.7014399766921997
dequant,8,2048,15,2067,45,mlp,0.37990400195121765
dequant,8,2048,15,2067,46,mamba,0.6922240257263184
dequant,8,2048,15,2067,47,mlp,0.37887999415397644
dequant,8,2048,15,2067,48,mamba,0.7014399766921997
dequant,8,2048,15,2067,49,mlp,0.3829759955406189
dequant,8,2048,15,2067,50,mamba,0.6973440051078796
dequant,8,2048,15,2067,51,mlp,0.3911679983139038
dequant,8,2048,16,2068,0,mamba,0.86844801902771
dequant,8,2048,16,2068,1,mlp,0.392192006111145
dequant,8,2048,16,2068,2,mamba,0.7362560033798218
dequant,8,2048,16,2068,3,mlp,0.38604798913002014
dequant,8,2048,16,2068,4,mamba,0.7045120000839233
dequant,8,2048,16,2068,5,mlp,0.38092800974845886
dequant,8,2048,16,2068,6,mamba,0.6952959895133972
dequant,8,2048,16,2068,7,attention,1.7029119729995728
dequant,8,2048,16,2068,8,mlp,0.6830080151557922
dequant,8,2048,16,2068,9,mamba,0.7137280106544495
dequant,8,2048,16,2068,10,mlp,0.3840000033378601
dequant,8,2048,16,2068,11,mamba,0.7106559872627258
dequant,8,2048,16,2068,12,mlp,0.3829759955406189
dequant,8,2048,16,2068,13,mamba,0.7024639844894409
dequant,8,2048,16,2068,14,mlp,0.37887999415397644
dequant,8,2048,16,2068,15,mamba,0.7127040028572083
dequant,8,2048,16,2068,16,mlp,0.3829759955406189
dequant,8,2048,16,2068,17,mamba,0.7106559872627258
dequant,8,2048,16,2068,18,attention,1.703935980796814
dequant,8,2048,16,2068,19,mlp,0.6871039867401123
dequant,8,2048,16,2068,20,mamba,0.766975998878479
dequant,8,2048,16,2068,21,mlp,0.3901439905166626
dequant,8,2048,16,2068,22,mamba,0.7086079716682434
dequant,8,2048,16,2068,23,mlp,0.3829759955406189
dequant,8,2048,16,2068,24,mamba,0.6993920207023621
dequant,8,2048,16,2068,25,mlp,0.3891200125217438
dequant,8,2048,16,2068,26,mamba,0.6922240257263184
dequant,8,2048,16,2068,27,mlp,0.3829759955406189
dequant,8,2048,16,2068,28,mamba,0.6983680129051208
dequant,8,2048,16,2068,29,attention,1.7049599885940552
